gene	FCH1	FCH2	FCH3	FTH1	FTH2	FTH3	FCNT1	FCNT2	FCNT3	FTNT1	FTNT2	FTNT3	MCH1	MCH2	MCH3	MTH1	MTH2	MTH3	MCNT1	MCNT2	MCNT3	MTNT1	MTNT2	MTNT3
gene:ENSTGUG00000011985	17.4366	30.0599	18.0692	17.4418	21.5959	18.1502	23.4986	18.5109	17.1625	16.8469	15.0022	13.0343	20.5902	20.0265	21.5276	24.114	17.6005	26.574	21.7445	17.3807	17.2512	22.8108	22.6208	16.6743
gene:ENSTGUG00000011986	26.0263	22.3565	21.2594	25.9793	33.3959	33.0593	28.8951	23.1846	20.9288	24.5402	25.8106	23.7555	27.0797	21.8767	21.7087	35.0153	23.8869	25.5555	26.6879	25.9014	26.3835	25.3186	21.4148	23.9144
gene:ENSTGUG00000011987	187.269	240.199	107.542	116.258	173.799	363.687	185.32	122.629	221.342	102.314	88.0789	93.9891	187.998	138.649	144.141	228.007	85.194	175.376	297.014	106.674	76.6283	238.175	426.518	76.9229
gene:ENSTGUG00000011988	60.1923	57.1235	57.9654	51.6508	66.0921	199.702	57.5713	53.2902	73.8204	55.231	56.8985	60.6189	66.9088	53.6699	53.2575	49.3571	57.9874	49.5781	68.4046	52.9876	53.4485	60.885	83.7597	54.0864
gene:ENSTGUG00000011989	38.241	39.7469	35.1455	29.6394	37.2424	59.6267	43.3029	35.0516	30.3233	40.1261	34.1235	37.6466	19.6456	35.3733	31.5876	44.033	23.8691	36.6884	21.5616	36.6383	29.6744	43.1004	28.3854	41.4507
gene:ENSTGUG00000011990	35.2572	93.7806	53.3994	42.4633	48.9705	44.452	151.711	73.2583	43.3435	112.187	102.231	56.4328	85.4678	70.4803	113.174	92.552	127.408	67.1185	92.6779	96.897	101.012	66.3659	293.883	143.701
gene:ENSTGUG00000011991	23.8162	18.1856	35.4111	22.6251	19.0975	24.6516	18.1617	23.145	27.3277	23.246	26.1767	28.8825	25.3205	25.063	32.6478	13.7481	27.6391	21.3084	25.0348	16.8026	24.335	20.0299	33.071	27.5883
gene:ENSTGUG00000011992	1.54812	2.34776	2.72912	4.31574	2.85873	2.4442	1.39682	1.7043	1.20213	2.16829	1.02242	2.78746	0.772908	1.47364	1.7403	2.19561	1.43174	2.61179	0.695079	3.09227	0.70787	1.77907	1.51609	0.711179
gene:ENSTGUG00000011993	6.00603	3.0595	5.86345	3.99577	4.83698	7.33417	3.91491	3.75048	4.52695	3.02276	1.58245	2.68957	2.21646	1.6251	3.60301	5.16248	1.00154	7.05766	2.51991	2.24986	3.91745	8.55408	3.55554	6.33901
gene:ENSTGUG00000011994	157.044	104.683	81.7297	100.206	132.445	218.879	115.159	100.082	134.814	117.332	110.613	90.9948	174.995	89.9578	88.1745	162.594	74.0275	98.9582	162.414	97.3471	104.657	139.261	114.284	133.248
gene:ENSTGUG00000011995	2.63296	2.5809	1.07719	2.66113	1.73847	1.10479	3.38047	2.76333	1.74597	1.01998	0.870575	0.945315	3.78056	1.03775	1.91686	1.54077	0.766092	2.23746	4.37075	1.17428	1.0592	2.50587	2.26796	1.38476
gene:ENSTGUG00000011996	5.64743	3.00316	3.47279	4.71089	3.09504	4.14023	7.11394	1.6853	6.2679	4.64678	2.52242	1.30195	6.46991	4.84282	1.9946	0.202884	1.42359	1.83985	5.3492	1.87976	0.542637	1.46445	3.31452	2.11597
gene:ENSTGUG00000011997	0.501039	0.435578	0.727943	0	0.79255	1.1214	0.311537	0.764089	3.63565	0.558728	0.239569	0.128723	1.46383	0.653451	0.716781	1.3697	0	1.10702	0.761438	0.851663	0.945229	1.06187	0.410644	1.5853
gene:ENSTGUG00000011998	61.387	59.1867	56.1468	58.4507	66.8215	72.8718	59.4188	55.7505	50.2529	58.8103	66.2621	57.2176	60.7861	49.0721	50.5358	78.4284	49.6488	66.449	66.253	66.8995	70.6958	88.8132	55.0359	55.2714
gene:ENSTGUG00000011999	13.1264	23.6606	23.6746	20.1266	23.4141	30.0249	22.7695	21.501	16.1454	26.8318	28.2886	27.2957	14.2345	19.7396	14.1913	24.487	29.1901	17.9375	14.8579	28.8135	21.4158	20.0789	13.0344	19.9067
gene:ENSTGUG00000012000	5.48085	1.55904	0.332692	1.79166	3.49147	3.30421	2.01438	0.769689	0.219552	0.259766	2.76866	0.242112	0.447235	1.74455	1.19813	0.672967	2.55768	0.47532	0.731814	0	1.41087	0.868958	0.431338	1.34978
gene:ENSTGUG00000012001	729.365	964.982	536.264	592.594	652.995	796.173	956.759	781.54	625.253	961.633	899.225	679.58	736.633	723.295	882.1	1126.88	1062.93	757.81	706.715	915.797	860.997	741.366	615.359	1135.57
gene:ENSTGUG00000012002	61.1282	78.3709	72.2316	82.3682	89.2438	87.402	92.5811	78.1814	44.8267	87.284	96.129	96.5523	57.0256	67.2639	69.6951	96.2322	73.6868	100.452	63.3116	80.4385	88.6103	85.3224	44.503	81.8608
gene:ENSTGUG00000012003	0.0834612	0.0673643	0.0845888	0.0429158	0.0499875	0.0395772	0.202634	0.197714	0.0864136	0.162398	0.128923	0.0837789	0.0888441	0.0212113	0.0439986	0.0572679	0.164477	0.0529601	0.0893911	0.0751367	0.094795	0.0795053	0.0984695	0.155257
gene:ENSTGUG00000012004	466.15	309.97	443.497	344.467	482.802	2628.21	409.249	294.193	452.616	345.111	353.872	528.338	350.693	455.836	376.131	455.513	422.845	386.57	332.462	366.737	395.453	583.804	582.488	358.477
gene:ENSTGUG00000012005	67.1491	44.6941	33.6595	38.9626	52.1873	242.004	44.8357	27.7197	50.4201	29.8705	24.339	33.7557	46.3185	41.0492	24.4299	52.5627	30.7684	39.9072	38.6502	22.5209	38.0631	78.703	55.3706	30.9678
gene:ENSTGUG00000012006	57.4657	78.3153	65.2041	69.2706	102.852	156.822	76.9051	64.6047	54.2597	66.2501	81.7707	62.8388	65.1908	69.4737	57.23	115.481	79.2345	81.2294	61.597	94.2347	88.2359	85.0858	47.1039	70.1431
gene:ENSTGUG00000012007	20.9868	57.3455	21.5126	55.8243	30.7809	43.3112	41.2766	129.149	18.7231	118.902	253.383	109.361	23.0613	57.461	48.4073	184.706	248.475	57.2912	11.0464	265.362	286.635	136.792	45.2684	296.761
gene:ENSTGUG00000012008	10.6991	37.7064	13.7491	29.1736	30.1336	8.44365	32.3325	20.7531	11.5068	48.1342	39.5954	43.7466	8.0151	33.2325	41.5852	36.9989	29.6054	36.1401	8.56068	43.8972	26.9159	10.1944	11.2552	30.3172
gene:ENSTGUG00000012009	11.5402	38.0126	41.9732	20.5872	21.9242	3.70351	26.4047	11.4592	1.39231	23.3922	18.6331	24.0179	0.119703	29.9454	39.3573	19.6262	13.6156	20.8298	0.0937971	11.7421	12.8548	3.57695	1.38809	12.7443
gene:ENSTGUG00000012010	81.0813	102.809	62.2466	82.7175	104.208	215.251	105.278	63.2222	115.408	64.6259	81.6062	71.5507	74.7178	87.9493	86.9102	92.5796	83.8279	91.4454	61.0089	82.0208	97.7679	82.7805	77.4475	69.3777
gene:ENSTGUG00000012011	1.67315	2.74295	3.23006	2.72748	2.74989	3.42794	2.80802	3.27291	1.89266	3.35886	2.8629	3.23487	1.56306	3.01494	3.9881	4.49503	3.04106	3.89673	1.69724	2.6439	4.33165	3.47895	1.63018	2.72725
gene:ENSTGUG00000012012	17.0836	20.9423	25.4034	18.3644	15.1956	58.8174	12.7816	12.373	39.4086	15.7582	9.29101	19.4317	22.5588	16.7706	15.0956	17.5278	10.8927	15.0511	14.9019	8.38711	9.76198	18.2861	16.9309	12.0882
gene:ENSTGUG00000012013	6.33279	7.19839	7.23066	7.60418	6.2298	15.3532	3.90544	3.1395	5.47165	1.5477	3.03008	4.21074	5.1879	4.49592	4.83897	4.03936	3.57928	4.65081	5.05548	2.72292	3.21753	7.6066	4.98857	2.36146
gene:ENSTGUG00000012015	0	0.0990376	0.246777	0	0	0.273218	0.142307	0	0.609179	0.19738	0.16035	0.348422	0.53297	0.268892	0.118983	0.0950834	0	0.147899	0.418353	0.492139	0	0	0	0
gene:ENSTGUG00000012016	12.6689	1.26299	4.48736	2.5149	7.55864	36.9054	0.80408	1.95547	4.20304	1.42876	2.16121	3.1639	4.96268	2.94075	1.16562	2.47962	7.81091	1.87086	4.24592	7.91582	2.33184	3.34064	8.65339	4.58317
gene:ENSTGUG00000012017	3.18467	1.23033	3.37879	1.09054	1.28954	6.08578	1.73195	1.56286	1.69738	1.16372	1.11953	1.66713	2.15048	1.26214	1.85125	0.542813	1.02411	4.74377	3.55353	1.65349	1.43541	1.49383	3.32766	3.23643
gene:ENSTGUG00000012018	0.0742994	0.759164	0.455343	0.469284	0.63399	0.206187	0.780216	0.163615	0.163343	0.660575	0.561864	1.7947	0	1.46338	1.36266	0.108632	0.151001	5.54012	0.0910179	0.183355	0	0.0990438	0.0932277	0.150616
gene:ENSTGUG00000012019	3.42894	1.41881	2.66338	3.30289	2.23382	9.04025	1.9944	3.34951	2.82756	2.56917	2.49571	2.83406	4.17824	1.67042	1.71576	7.05429	1.5958	1.75033	4.45418	1.16995	1.88456	2.67431	4.02506	2.07554
gene:ENSTGUG00000012020	4.81777	6.54719	5.22102	6.48527	8.07684	7.01051	4.99883	4.98881	3.80422	4.49693	4.21308	5.60952	6.05963	5.43507	4.98527	5.16673	4.20893	6.22134	6.65517	4.52407	4.78815	8.09151	4.97695	3.32481
gene:ENSTGUG00000012022	4.2636	3.69336	4.59214	5.28082	5.58423	3.65311	2.47341	3.21161	3.96882	2.87205	1.63626	2.98864	3.4453	4.83848	2.03922	1.55923	1.47726	4.03389	3.57357	3.1187	1.30432	3.03435	1.8191	1.36719
gene:ENSTGUG00000012023	4.60567	8.86389	6.40195	6.70279	5.4148	13.3522	3.76133	6.16045	4.93197	4.01913	2.92816	5.86935	7.74696	5.6358	5.37813	12.4421	5.79945	9.84424	8.79938	7.12246	8.02642	9.06111	5.23262	4.22668
gene:ENSTGUG00000012024	129.029	107.812	151.364	173.599	115.465	60.3081	117.849	176.349	96.8284	202.863	230.188	189.426	127.279	145.409	161.757	197.66	197.476	178.805	342.286	204.63	240.265	171.408	167.459	295.648
gene:ENSTGUG00000012025	51.0973	42.0478	32.8782	26.6612	36.1782	98.1358	24.246	24.7589	35.3385	21.5423	23.2925	32.6084	53.2281	32.8755	21.3522	48.3245	47.6726	26.3711	43.7025	36.1773	26.0616	50.8076	34.7883	19.539
gene:ENSTGUG00000012026	71.9306	89.058	82.2586	83.9114	102.126	147.8	90.6513	91.1768	55.3625	88.6558	107.658	114.667	59.259	70.2856	74.5825	112.319	81.1715	106.12	71.7044	79.5856	90.0925	103.676	60.0871	81.7115
gene:ENSTGUG00000012027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132797	0	0	0.294687	0	0	0	0.373441	0
gene:ENSTGUG00000012028	5.23051	9.57441	6.46152	7.70263	11.3925	5.7183	9.49678	8.65294	4.76187	9.66753	7.52226	8.76569	5.0085	9.14486	9.67691	7.28786	3.26866	6.91121	7.43385	5.33811	8.43475	7.43096	4.95926	5.72595
gene:ENSTGUG00000012029	0.605404	0.462469	0.665244	0.557553	0.388849	0.167409	0.206242	1.587	0.188279	0.589208	0.31135	0.231652	1.00218	2.33382	0.145574	0.904458	0.624265	0.410437	1.00031	0.93588	1.03257	0.269234	0.959039	0.402534
gene:ENSTGUG00000012030	5.50406	5.00733	4.93242	5.21415	8.35806	6.3923	4.57411	4.65132	4.9952	4.62807	4.98816	4.21965	5.88014	4.13289	4.41659	4.53971	3.45908	4.09404	5.93873	5.91351	6.24125	5.87558	3.85683	3.8274
gene:ENSTGUG00000012031	0.33146	0.355295	0.982831	0.138481	0.659354	1.55349	0.0906099	0.0749216	0.535744	0.375769	0.162505	0.456953	1.14216	0.213718	0.227177	0.272831	0	0.71712	1.45907	0	0.1006	0.812074	0.83444	0.0691318
gene:ENSTGUG00000012032	1.25704	0.954906	1.518	1.45889	1.66424	0.377756	1.06843	4.18754	1.01411	2.27615	1.68416	2.14328	1.80415	1.01342	1.11919	1.28273	1.34904	0.968826	3.09757	1.93271	1.07565	2.16826	9.7035	1.03452
gene:ENSTGUG00000012033	24.4559	37.1926	38.9646	26.8063	43.687	84.5909	50.4205	20.3346	45.8437	40.7497	32.4055	35.9392	51.2492	36.3272	47.3208	106.69	64.0905	49.1775	46.3556	27.4333	39.3993	36.0149	48.0373	31.9093
gene:ENSTGUG00000012034	37.967	34.5007	34.157	41.0491	34.6064	73.1923	35.9644	40.3766	28.7955	38.8711	33.2757	37.1227	30.0263	42.1642	29.352	35.3509	25.6268	40.7799	34.5624	47.0639	37.4332	33.12	16.1261	33.2431
gene:ENSTGUG00000012035	21.0973	40.3648	20.0356	30.4783	31.8624	19.3673	31.2649	21.3648	17.3219	22.5629	22.6241	22.0247	24.1894	25.3913	27.0338	39.7444	22.3939	31.1	23.1214	30.9798	26.72	22.7405	25.929	19.7674
gene:ENSTGUG00000012036	30.2362	23.9331	25.2111	25.7764	30.5511	54.2465	24.479	20.7151	26.5216	26.6711	24.6697	28.6955	26.4776	25.5909	24.3733	33.3484	22.7798	26.5952	24.4872	20.3072	22.3432	28.6566	13.5018	23.2699
gene:ENSTGUG00000012037	86.4934	73.5224	60.9004	79.047	92.0125	88.6904	80.7495	60.9535	70.1585	77.1371	92.5504	64.3622	70.2416	59.7343	53.2126	93.2394	67.3213	80.0141	64.1405	59.3333	67.6584	76.2951	38.3625	66.7296
gene:ENSTGUG00000012038	132.824	138.209	140.414	148.498	153.012	118.011	226.146	158.252	149.426	220.424	219.642	200.013	104.803	151.931	178.688	230.057	187.256	166.767	88.6717	170.059	185.821	130.38	41.5719	210.006
gene:ENSTGUG00000012039	49.5904	28.4032	59.5015	45.6438	48.9143	143.216	54.5853	27.4583	49.8775	44.8977	42.8776	53.3229	53.9284	43.699	38.4686	67.6593	50.8174	57.4961	56.4022	38.2595	39.4008	71.9354	47.7256	56.1243
gene:ENSTGUG00000012040	20.0318	10.6294	20.4586	21.8495	27.8274	27.503	14.8075	17.8659	19.4859	19.716	35.4114	19.1862	19.9665	14.8738	17.8331	19.5309	27.6628	15.1784	14.907	17.3808	17.6586	22.3362	24.1086	16.5095
gene:ENSTGUG00000012041	3.57578	56.7894	15.8758	32.139	45.8923	4.2536	50.8281	14.7769	2.17117	50.7958	30.792	87.2945	3.13167	53.5028	60.319	9.80842	14.0811	66.2471	1.95198	14.886	15.9457	3.26168	1.72482	7.7865
gene:ENSTGUG00000012042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.48172	4.98553	3.06995	0	3.90987	0	0	0
gene:ENSTGUG00000012043	2685.99	2017.19	1970.04	654.87	1681.76	10897.4	2908.61	1720.13	3154.14	2300.18	2390.6	2004.13	1973.14	1912.37	2344.96	1524.09	1996.92	1492	1565.82	1190.35	1674.29	2078.24	2856.73	2681.73
gene:ENSTGUG00000012044	47.1753	59.3634	41.0544	54.2666	63.5456	131.327	39.6993	57.0317	58.2723	45.0665	56.6207	40.6134	55.2311	58.1299	50.0674	46.9602	55.0024	37.4345	53.6309	60.8821	52.2766	39.8485	72.6763	63.7976
gene:ENSTGUG00000012045	337.868	278.039	309.665	254.973	308.249	395.01	256.075	377.876	313.538	363.88	359.68	267.953	382.708	282.379	264.681	329.969	270.59	248.765	339.475	368.536	310.379	360.262	425.494	370.705
gene:ENSTGUG00000012046	81.4398	72.9819	105.856	98.8936	98.0252	112.145	104.494	93.4156	97.7239	100.641	104.054	114.25	87.7381	99.5383	97.4417	92.5599	108.783	109.403	76.709	88.3616	86.6816	91.1752	92.439	111.63
gene:ENSTGUG00000012047	21.4171	11.2431	13.7934	16.8639	10.9178	18.6251	14.5261	7.0603	27.5356	9.18712	8.03138	11.0273	18.3572	16.0037	11.117	7.91941	7.22619	10.8562	16.5334	8.5972	7.54931	13.6581	14.5981	9.47245
gene:ENSTGUG00000012048	37.6961	41.9133	27.878	31.856	50.6582	66.8091	50.989	21.558	27.1596	45.115	53.0865	24.8961	10.1207	17.6909	26.0861	40.2196	31.1359	18.5077	11.2744	14.0121	24.1955	35.9526	26.6499	21.8912
gene:ENSTGUG00000012049	4.54956	0.795201	23.1259	4.06286	26.7009	1.87968	1.45379	3.49373	1.53542	1.76144	3.27505	4.35619	1.96235	1.48166	5.63858	0.236623	1.60906	7.96321	4.7272	1.71971	2.67474	1.91285	1.93128	1.18158
gene:ENSTGUG00000012050	0.163227	0.179025	0.209687	0	0.0830546	0.137911	0	0.211323	0.0691582	0	0	0.294874	0.132577	0	0	0.0649434	0	0	0.097104	0.122735	0	0	0.330149	0.0673974
gene:ENSTGUG00000012051	8.68904	8.99445	8.25421	4.88218	8.28584	34.2544	9.22142	7.30226	8.64351	8.56635	7.50648	10.2425	5.71155	5.53797	6.70837	11.9488	10.8537	7.65426	7.32178	7.40959	10.4861	10.0523	11.9379	11.573
gene:ENSTGUG00000012052	1.47143	1.1036	2.19904	0.834085	0.777817	2.65926	0.552264	8.93164	2.60457	0.837701	1.69765	1.18723	3.13475	1.49748	0.656718	0.39169	0.531318	1.82718	4.78874	3.71239	0.303061	5.03592	4.74792	0.85094
gene:ENSTGUG00000012053	19.1091	24.964	18.6243	35.3125	22.9179	13.2995	21.1231	24.94	21.1775	29.0414	27.8218	22.8987	23.8001	23.7232	21.2125	34.4643	19.7776	24.1473	25.4851	35.9008	25.5299	25.049	14.836	22.5912
gene:ENSTGUG00000012054	0.801846	2.07178	3.4905	0.844633	1.72382	2.02616	0	2.91838	1.94437	0.759813	0.604698	2.09148	0.996709	1.36998	0.850902	0.922318	0.802076	0.647575	0	1.72659	0	0.874209	0	0
gene:ENSTGUG00000012055	2.74368	2.99995	8.43246	10.4216	4.93618	3.97305	2.6469	1.83478	3.95738	7.83061	1.98202	4.03083	2.42662	2.35865	2.0058	2.98337	5.60211	4.37308	2.64025	1.55043	1.10566	3.55414	4.97012	1.79585
gene:ENSTGUG00000012056	55.2815	39.5406	60.3573	60.5214	46.6764	31.0848	54.7956	50.8213	64.5302	56.6429	60.3982	65.4074	52.9456	61.8209	51.1064	59.9223	46.7685	61.3221	48.1371	54.2792	48.7137	48.4959	28.6805	68.1272
gene:ENSTGUG00000012057	172.81	95.2702	112.956	50.7878	96.691	85.8723	108.404	134.466	135.633	124.732	136.263	65.9505	128.843	111.679	97.1736	85.5629	74.423	82.8692	118.14	82.3722	113.139	155.397	56.4969	124.114
gene:ENSTGUG00000012058	0.727668	2.08127	0.435216	0	0	4.90962	0.505795	0.960037	0.547106	0	0	0	1.59121	0	0	0.384415	0	0	0	0.937277	0	2.06844	1.10818	0.946991
gene:ENSTGUG00000012059	1.66336	7.54511	8.35528	3.44954	6.81803	2.36309	0.835971	2.40092	0.581549	2.70628	4.84498	3.67448	1.88764	1.89298	5.70141	0.638291	2.18076	4.10486	2.6794	1.87938	1.84521	0.663342	2.27973	1.25548
gene:ENSTGUG00000012060	0.36022	0	0	0	0.427587	0.298218	0	0	0.214415	0	0	0.139914	0	0	0	0	0	0	0	0	0	0.317211	0	0
gene:ENSTGUG00000012061	20.2628	26.1138	24.2884	25.8204	25.8976	23.764	20.3686	34.3151	17.7001	29.5484	26.3062	30.4151	24.2502	24.5339	23.6068	30.5015	23.6529	26.1573	29.8184	28.2305	25.5248	28.9632	30.9422	23.6252
gene:ENSTGUG00000012062	9.47887	11.5126	4.41207	11.6036	7.05269	9.49068	8.01786	13.2922	7.16431	9.68815	6.52155	5.59398	11.3319	8.73395	4.80976	18.3091	4.26448	9.67995	17.8312	13.8128	9.52419	24.5537	10.4181	4.87144
gene:ENSTGUG00000012063	51.1819	62.4416	67.0635	63.1497	67.9509	64.0506	52.1247	64.9544	72.119	62.0995	68.1479	56.0744	55.4253	54.421	62.2551	58.8328	60.6542	61.1472	48.0329	56.8039	68.9067	61.2814	62.6393	59.6538
gene:ENSTGUG00000012064	159.354	186.239	170.685	162.38	246.892	408.662	166.18	168.18	119.957	183.873	214.733	173.841	178.685	144.072	176.19	215.465	174.868	193.033	189.808	174.495	205.667	197.687	185.782	180.948
gene:ENSTGUG00000012065	14.0777	15.526	14.3932	11.1715	8.67032	13.5594	21.1992	15.9868	22.5499	16.3916	16.9124	17.7324	17.0774	7.53642	12.7789	16.471	17.3821	13.0549	17.0573	10.8364	15.0545	11.4958	14.8211	21.3385
gene:ENSTGUG00000012066	42.0132	83.0093	42.4712	50.999	67.4926	111.441	101.891	39.1436	41.299	68.7345	48.5827	131.16	33.5413	76.99	115.133	49.3805	50.7677	98.1083	31.7218	40.3998	45.2592	52.4479	33.4609	44.6819
gene:ENSTGUG00000012067	142.346	184.916	176.695	191.01	142.279	177.17	253.141	180.547	164.395	199.562	200.615	192.033	155.862	212.491	207.333	185.82	234.83	222.062	156.298	188.129	204.648	147.219	83.4146	194.925
gene:ENSTGUG00000012068	3.79241	3.87319	3.21049	3.99527	4.78004	4.92537	2.86979	3.17357	4.58222	2.80646	2.72776	3.39287	3.73011	2.35844	1.78202	3.22495	2.41219	2.66816	4.48746	1.92193	1.86266	5.93665	4.14505	2.35314
gene:ENSTGUG00000012069	2.01109	1.04025	1.40737	1.41825	2.49534	4.87017	1.36997	0.84321	1.40251	0.614219	0.671784	1.27027	1.67243	1.09632	1.43058	1.22191	0.451725	1.16658	1.80018	0.641219	1.03178	3.98052	1.05963	0.562152
gene:ENSTGUG00000012070	2.46212	3.79658	4.21237	4.89994	3.02375	3.27017	4.47193	6.99644	3.87192	4.59333	3.60247	4.04056	4.80131	5.53278	4.33109	5.96481	4.30748	4.64307	5.46001	8.31995	7.85721	8.55291	7.57176	8.33556
gene:ENSTGUG00000012071	25.0372	42.7409	31.9329	37.409	44.4235	41.6697	80.6054	46.9474	30.6124	49.6407	54.4275	45.6617	31.3761	48.7439	49.2297	54.5234	54.5317	42.6146	36.3219	60.6518	56.3777	41.9083	22.3861	58.4779
gene:ENSTGUG00000012072	41.7355	156.332	89.4186	86.7139	80.2324	32.5153	185.396	196.456	60.069	162.397	179.524	105.863	53.2435	140.807	154.283	121.893	235.451	167.074	82.2363	163.049	188.957	82.9626	46.0577	196.623
gene:ENSTGUG00000012073	16.0836	10.301	14.8459	22.9231	26.994	24.0097	23.7181	6.76854	7.27617	22.1083	16.3448	22.0063	10.506	24.9466	15.5113	16.4761	9.10586	28.4068	10.1937	8.92055	4.77975	17.9547	7.28487	9.46849
gene:ENSTGUG00000012074	16.707	17.6544	16.9049	26.411	24.4521	24.0008	17.4005	17.5844	15.2331	17.2237	20.0308	20.825	24.4174	21.0159	13.2499	17.9954	17.033	17.2302	22.4859	25.5605	21.0992	29.304	27.7791	18.3841
gene:ENSTGUG00000012075	31.4072	16.5588	17.9984	27.5234	23.1823	57.4675	21.9708	23.1052	30.976	22.0504	31.5827	21.2545	32.3758	24.9646	17.5505	22.582	22.6414	16.2535	22.7925	28.144	33.099	33.9285	36.0138	28.4626
gene:ENSTGUG00000012076	74.169	51.6223	67.815	55.5005	69.9405	225.009	58.4072	62.5212	82.6593	61.5261	69.2578	76.0581	67.6202	56.4224	58.8931	63.7753	72.8296	57.014	56.9255	46.7592	61.5694	75.8678	82.9079	69.5544
gene:ENSTGUG00000012077	3.35452	17.8231	12.0425	6.7432	8.07566	7.77483	8.94149	25.5481	6.67499	8.2352	12.9625	5.23344	2.43323	6.74903	14.2536	0.614761	7.5852	11.224	7.3469	8.99303	10.1437	6.38153	4.65605	3.66904
gene:ENSTGUG00000012078	648.35	1116.37	877.734	888.711	998.817	1251.26	1337.12	1050.9	670.767	1142.27	1327.22	1241.6	712.982	1032.16	1089.12	1179.05	1246.06	1345.53	924.934	999.901	1290.28	901.848	831.467	1004.96
gene:ENSTGUG00000012079	14.4285	12.6469	10.0404	11.2192	23.4784	22.6965	9.35475	8.07793	9.40089	6.06631	10.1978	8.90714	14.7156	7.82539	9.82333	11.5046	8.44673	14.6248	13.7049	7.52609	10.8827	16.5178	12.5185	7.75413
gene:ENSTGUG00000012080	44.9442	50.8658	70.9633	32.2565	31.8884	21.848	59.1379	66.3937	56.1219	57.562	56.3113	43.3022	49.4066	47.8163	63.4672	49.2791	41.3656	43.2948	54.6966	42.796	46.243	43.0029	33.3695	63.3251
gene:ENSTGUG00000012081	3.13193	4.84721	6.1785	6.08617	5.63695	3.04079	10.0704	5.82103	4.90455	8.63257	7.26362	6.06553	4.94915	5.97746	8.46932	4.62607	4.51879	6.93073	5.46858	5.24042	6.96974	3.89653	3.42088	7.1
gene:ENSTGUG00000012082	31.759	129.995	46.4016	62.0336	82.1102	10.3264	209.101	121.675	46.5205	192.465	135.599	109.176	69.4429	88.3676	137.743	205.609	129.511	144.457	121.689	120.15	108.863	56.473	77.0288	185.798
gene:ENSTGUG00000012083	253.243	267.074	375.451	261.489	310.498	351.776	479.195	402.447	295.224	530.962	528.132	495.131	235.892	409.845	445.331	310.675	381.853	390.232	247.81	271.648	414.673	251.592	185.336	425.189
gene:ENSTGUG00000012084	15.1589	27.9718	21.2037	25.9458	27.7926	38.2319	29.5923	23.3733	13.81	26.489	34.8957	25.7676	14.9384	23.3317	23.4094	26.4544	28.872	31.0575	16.1189	31.8145	34.9511	20.6635	20.2857	26.1282
gene:ENSTGUG00000012085	27.1805	25.5093	23.1822	23.859	27.6035	55.8403	27.1457	24.0569	19.0901	35.2969	34.3232	31.4714	20.4567	20.9256	22.2901	17.6388	22.5578	20.938	19.5839	16.9512	21.7752	19.3496	38.2445	21.9881
gene:ENSTGUG00000012086	0.377695	0.107085	0.157052	0	0.0972274	1.12402	0.266003	0.32435	0.163444	0.116203	0	0.457709	0.235538	0.078888	0.338924	0.0688152	0.133054	0	0.291063	0.148522	0.267519	0.0627834	0.640491	0.0772652
gene:ENSTGUG00000012087	5.01907	4.43791	5.37023	6.1963	5.39572	9.64207	6.09175	3.41761	9.00903	5.01019	2.92791	5.87943	2.60562	4.23407	4.07099	4.6903	3.30479	4.71431	2.96274	3.65598	2.03236	6.01706	7.26776	3.76271
gene:ENSTGUG00000012088	1474.43	1255.82	887.985	866.562	732.893	3041.44	1620.96	1190.21	2804.49	1241.58	1132.69	931.472	1472.26	1117.01	1217.77	1128.63	1341.61	878.145	1294.87	1042.83	1179.9	888.494	2064.82	1694.56
gene:ENSTGUG00000012089	29.6285	54.9218	39.6045	34.2729	28.5981	5.25894	54.0983	39.4547	27.5355	59.0152	42.4827	53.918	29.0398	49.8103	58.5188	39.2452	37.2171	47.781	33.2344	34.7853	35.4195	32.5559	13.9456	41.283
gene:ENSTGUG00000012091	4.29167	2.5004	4.18224	2.61245	16.4451	12.0492	2.27922	9.20773	3.47087	11.3827	28.3194	6.82019	6.25001	4.05476	3.30637	10.5704	10.4123	4.76948	7.45155	36.5804	43.1934	5.53909	3.63808	14.6866
gene:ENSTGUG00000012092	2.2828	3.64485	3.71181	3.92407	5.26427	2.80045	3.3951	3.13274	2.25817	2.48834	3.64025	3.38932	3.90797	3.53934	3.16162	2.22083	2.97184	4.68218	3.81427	2.60569	3.23329	3.59616	2.46296	2.26638
gene:ENSTGUG00000012093	25.6071	30.9304	33.1782	26.9722	26.3134	44.8919	26.4477	32.5999	28.8877	35.8048	36.5369	33.5131	25.8787	24.8757	22.5538	32.7055	27.5435	31.1407	27.0079	27.0589	35.2776	32.6312	24.2111	36.7047
gene:ENSTGUG00000012094	28.7761	23.5025	36.2564	23.7969	29.6984	32.4413	25.3639	31.6884	35.1284	35.5697	47.1559	32.8803	26.8663	29.9036	21.617	41.2391	30.0018	21.8712	26.2674	32.4119	36.275	35.4321	32.5813	21.7374
gene:ENSTGUG00000012095	8.15116	13.3363	14.4459	17.6138	21.9808	19.2895	11.1582	13.7776	9.05614	10.1972	16.2571	10.5683	12.6372	8.9192	11.4064	8.67117	11.9102	20.825	12.4727	10.6094	13.0055	9.93526	7.15584	10.3718
